# running on EPYC
# thread allocation policy: cores, spread
# max number of threads: 64
# m, n, k, time, gflops
10000,10000,10000,1.104725,1810.405503
10000,10000,10000,1.090393,1834.201474

10000,10000,10000,1.251303,1598.334380
10000,10000,10000,1.239486,1613.572084
10000,10000,10000,1.269142,1575.868334
10000,10000,10000,1.220237,1639.026491
10000,10000,10000,1.185284,1687.359872

10000,10000,10000,1.161161,1722.414354
10000,10000,10000,1.150462,1738.431381
10000,10000,10000,1.159396,1725.036622
10000,10000,10000,1.147106,1743.518641
10000,10000,10000,1.161533,1721.861879

10000,10000,10000,1.349479,1482.053260
10000,10000,10000,1.217568,1642.618459
10000,10000,10000,1.152451,1735.431497
10000,10000,10000,1.219791,1639.624793
10000,10000,10000,1.164090,1718.079690

10000,10000,10000,1.219557,1639.940132
10000,10000,10000,1.222703,1635.720760
10000,10000,10000,1.225142,1632.464019
10000,10000,10000,1.223961,1634.038359
10000,10000,10000,1.200741,1665.637493

10000,10000,10000,1.255621,1592.836809
10000,10000,10000,1.217407,1642.835455
10000,10000,10000,1.270760,1573.861055
10000,10000,10000,1.258919,1588.664114
10000,10000,10000,1.244091,1607.598931

10000,10000,10000,1.194864,1673.829980
10000,10000,10000,1.196748,1671.194981
10000,10000,10000,1.194341,1674.562940
10000,10000,10000,1.207466,1656.361446
10000,10000,10000,1.211114,1651.372380

10000,10000,10000,1.256119,1592.205644
10000,10000,10000,1.242305,1609.910886
10000,10000,10000,1.287443,1553.466516
10000,10000,10000,1.268612,1576.526134
10000,10000,10000,1.212358,1649.677960

10000,10000,10000,1.218008,1642.024906
10000,10000,10000,1.209897,1653.033683
10000,10000,10000,1.289607,1550.860448
10000,10000,10000,1.249471,1600.677785
10000,10000,10000,1.141279,1752.419563

10000,10000,10000,1.189809,1680.941845
10000,10000,10000,1.241662,1610.744550
10000,10000,10000,1.151907,1736.251158
10000,10000,10000,1.172328,1706.006564
10000,10000,10000,1.284591,1556.915299

10000,10000,10000,1.187377,1684.384577
10000,10000,10000,1.332419,1501.029115
10000,10000,10000,1.169790,1709.709014
10000,10000,10000,1.347402,1484.337469
10000,10000,10000,1.332634,1500.787181

10000,10000,10000,1.299283,1539.310384
10000,10000,10000,1.277286,1565.820023
10000,10000,10000,1.286927,1554.089381
10000,10000,10000,1.228599,1627.870208
10000,10000,10000,1.225170,1632.426648

10000,10000,10000,1.142699,1750.241951
10000,10000,10000,1.233801,1621.006600
10000,10000,10000,1.291714,1548.330725
10000,10000,10000,1.192315,1677.409703
10000,10000,10000,1.285472,1555.848201

10000,10000,10000,1.138511,1756.680694
10000,10000,10000,1.286967,1554.041820
10000,10000,10000,1.339879,1492.672405
10000,10000,10000,1.218235,1641.719366
10000,10000,10000,1.246119,1604.982682

10000,10000,10000,1.198278,1669.061118
10000,10000,10000,1.242508,1609.647686
10000,10000,10000,1.180704,1693.904529
10000,10000,10000,1.228746,1627.675094
10000,10000,10000,1.176406,1700.092930

10000,10000,10000,1.250618,1599.209685
10000,10000,10000,1.235931,1618.213770
10000,10000,10000,1.256951,1591.151374
10000,10000,10000,1.248258,1602.233240
10000,10000,10000,1.262833,1583.740508

10000,10000,10000,1.188839,1682.313657
10000,10000,10000,1.295935,1543.287370
10000,10000,10000,1.308235,1528.777773
10000,10000,10000,1.240175,1612.674995
10000,10000,10000,1.286762,1554.288953

10000,10000,10000,1.268306,1576.906339
10000,10000,10000,1.207701,1656.039467
10000,10000,10000,1.199257,1667.699563
10000,10000,10000,1.262182,1584.557400
10000,10000,10000,1.260006,1587.293569

10000,10000,10000,1.241566,1610.869328
10000,10000,10000,1.280759,1561.574589
10000,10000,10000,1.251101,1598.591707
10000,10000,10000,1.244156,1607.515424
10000,10000,10000,1.248854,1601.468182

10000,10000,10000,1.175437,1701.494453
10000,10000,10000,1.214420,1646.876426
10000,10000,10000,1.204616,1660.280755
10000,10000,10000,1.206215,1658.079516
10000,10000,10000,1.219806,1639.605470

10000,10000,10000,1.207316,1656.567262
10000,10000,10000,1.194544,1674.279032
10000,10000,10000,1.213517,1648.102180
10000,10000,10000,1.219192,1640.431250
10000,10000,10000,1.225727,1631.684495

10000,10000,10000,1.163514,1718.931361
10000,10000,10000,1.159704,1724.578289
10000,10000,10000,1.238681,1614.621211
10000,10000,10000,1.178737,1696.732013
10000,10000,10000,1.227460,1629.380879

10000,10000,10000,1.208974,1654.294885
10000,10000,10000,1.247504,1603.201902
10000,10000,10000,1.247639,1603.028300
10000,10000,10000,1.203574,1661.717615
10000,10000,10000,1.194056,1674.963244

10000,10000,10000,1.256922,1591.188352
10000,10000,10000,1.254741,1593.954854
10000,10000,10000,1.232295,1622.988562
10000,10000,10000,1.258297,1589.450248
10000,10000,10000,1.225658,1631.777126

10000,10000,10000,1.198180,1669.197746
10000,10000,10000,1.190078,1680.562065
10000,10000,10000,1.237562,1616.080283
10000,10000,10000,1.216962,1643.436800
10000,10000,10000,1.227574,1629.229688

10000,10000,10000,1.245569,1605.691217
10000,10000,10000,1.199692,1667.094157
10000,10000,10000,1.224818,1632.895875
10000,10000,10000,1.218093,1641.911054
10000,10000,10000,1.244291,1607.341454

10000,10000,10000,1.178825,1696.604070
10000,10000,10000,1.220693,1638.413661
10000,10000,10000,1.195863,1672.432398
10000,10000,10000,1.217069,1643.291636
10000,10000,10000,1.184283,1688.785852

10000,10000,10000,1.259638,1587.758137
10000,10000,10000,1.237545,1616.102368
10000,10000,10000,1.188443,1682.874726
10000,10000,10000,1.243596,1608.238878
10000,10000,10000,1.230851,1624.891935

10000,10000,10000,1.192144,1677.649071
10000,10000,10000,1.244091,1607.598873
10000,10000,10000,1.224917,1632.764225
10000,10000,10000,1.194743,1673.999693
10000,10000,10000,1.245549,1605.717496

10000,10000,10000,1.233854,1620.937317
10000,10000,10000,1.262682,1583.929882
10000,10000,10000,1.203283,1662.119694
10000,10000,10000,1.247279,1603.490553
10000,10000,10000,1.262601,1584.031397

10000,10000,10000,1.279787,1562.760662
10000,10000,10000,1.267476,1577.939727
10000,10000,10000,1.242146,1610.116458
10000,10000,10000,1.276049,1567.337348
10000,10000,10000,1.259061,1588.485279

10000,10000,10000,1.238517,1614.834387
10000,10000,10000,1.202299,1663.479327
10000,10000,10000,1.233669,1621.180517
10000,10000,10000,1.233607,1621.261664
10000,10000,10000,1.214355,1646.964268

10000,10000,10000,1.220559,1638.593582
10000,10000,10000,1.208894,1654.404214
10000,10000,10000,1.213285,1648.416876
10000,10000,10000,1.217626,1642.540885
10000,10000,10000,1.250899,1598.849509

